LOX Dome:  Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
47.12945485115051,NaN,NaN,100.0,143.0,96.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.63003182411194,NaN,NaN,100.0,142.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.89167499542236,NaN,NaN,100.0,142.0,97.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.195178747177124,NaN,NaN,100.0,143.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.64941596984863,NaN,NaN,102.0,138.0,99.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.91152596473694,NaN,NaN,101.0,141.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.25959396362305,NaN,NaN,100.0,138.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.45582389831543,NaN,NaN,100.0,137.0,98.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.673386096954346,NaN,NaN,100.0,140.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49.869603872299194,NaN,NaN,100.0,138.0,98.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.08690690994263,6.15,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.1734619140625,NaN,NaN,102.0,138.0,98.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.36924886703491,NaN,NaN,100.0,136.0,96.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.586323976516724,NaN,NaN,100.0,142.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.782840967178345,NaN,NaN,101.0,138.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.045307874679565,NaN,NaN,103.0,140.0,98.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.30756592750549,-0.68,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.59018611907959,NaN,NaN,100.0,140.0,97.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.85234999656677,NaN,NaN,101.0,144.0,97.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.04846978187561,NaN,NaN,101.0,146.0,97.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.311062812805176,NaN,NaN,99.0,143.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.573232889175415,NaN,NaN,100.0,140.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.77185392379761,NaN,NaN,101.0,138.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.96381878852844,NaN,NaN,100.0,141.0,96.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.33093595504761,NaN,NaN,99.0,142.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
