LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
42.77082800865173,NaN,NaN,100.0,148.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.00833702087402,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.31149482727051,NaN,NaN,99.0,149.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.91766715049744,NaN,NaN,101.0,149.0,94.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.13484287261963,NaN,NaN,100.0,151.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.48310708999634,NaN,NaN,101.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.78609585762024,NaN,NaN,99.0,149.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.24050521850586,NaN,NaN,100.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.846795082092285,NaN,NaN,102.0,146.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.06374001502991,8.59,14.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.1497437953949,NaN,NaN,99.0,147.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.34627985954285,NaN,NaN,100.0,146.0,93.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.64948105812073,NaN,NaN,100.0,150.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.95263910293579,NaN,NaN,101.0,149.0,94.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.255759954452515,NaN,NaN,100.0,147.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.51786494255066,NaN,NaN,100.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47.82078695297241,NaN,NaN,100.0,146.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48.037919998168945,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
